grade,semester,topicId,unitTitle,type,difficulty,count,evidenceCardIds,assessmentPatternCardIds,paperPatternCardIds
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,short-answer,Challenge,2,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,multiple-choice,Exam,2,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,fill-in,Foundation,2,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,short-answer,Core,2,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,multiple-choice,Challenge,2,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,fill-in,Exam,2,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,short-answer,Foundation,2,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,multiple-choice,Core,2,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,fill-in,Challenge,2,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P2,upper,hjb-primary-p2-upper-within-100-add-sub,100以内数的加减法（二）,short-answer,Exam,1,hjb-primary-p2-upper-within-100-add-sub,hjb-primary-p2-upper-assessment-within-100-add-sub-unit|hjb-primary-p2-upper-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-area-measurement,面积与周长,fill-in,Foundation,10,hjb-primary-p3-lower-area-measurement,hjb-primary-p3-lower-assessment-area-measurement|hjb-primary-p3-lower-assessment-final-integrated,
P3,lower,hjb-primary-p3-lower-area-measurement,面积与周长,multiple-choice,Core,9,hjb-primary-p3-lower-area-measurement,hjb-primary-p3-lower-assessment-area-measurement|hjb-primary-p3-lower-assessment-final-integrated,
P3,lower,hjb-primary-p3-lower-data-statistics,数据整理与统计表达,multiple-choice,Core,10,hjb-primary-p3-lower-data-statistics,hjb-primary-p3-lower-assessment-data-statistics|hjb-primary-p3-lower-assessment-final-integrated,
P3,lower,hjb-primary-p3-lower-data-statistics,数据整理与统计表达,fill-in,Foundation,7,hjb-primary-p3-lower-data-statistics,hjb-primary-p3-lower-assessment-data-statistics|hjb-primary-p3-lower-assessment-final-integrated,
P3,lower,hjb-primary-p3-lower-data-statistics,数据整理与统计表达,fill-in,Core,2,hjb-primary-p3-lower-data-statistics,hjb-primary-p3-lower-assessment-data-statistics|hjb-primary-p3-lower-assessment-final-integrated,
P3,lower,hjb-primary-p3-lower-decimal-introduction,小数的初步认识,multiple-choice,Core,8,hjb-primary-p3-lower-decimal-introduction,hjb-primary-p3-lower-assessment-decimal-introduction|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-decimal-introduction,小数的初步认识,fill-in,Foundation,7,hjb-primary-p3-lower-decimal-introduction,hjb-primary-p3-lower-assessment-decimal-introduction|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-decimal-introduction,小数的初步认识,short-answer,Core,1,hjb-primary-p3-lower-decimal-introduction,hjb-primary-p3-lower-assessment-decimal-introduction|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-decimal-introduction,小数的初步认识,multiple-choice,Foundation,1,hjb-primary-p3-lower-decimal-introduction,hjb-primary-p3-lower-assessment-decimal-introduction|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-decimal-introduction,小数的初步认识,fill-in,Core,1,hjb-primary-p3-lower-decimal-introduction,hjb-primary-p3-lower-assessment-decimal-introduction|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-decimal-introduction,小数的初步认识,short-answer,Foundation,1,hjb-primary-p3-lower-decimal-introduction,hjb-primary-p3-lower-assessment-decimal-introduction|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-math-square-review,三年级下册数学广场与整理复习,fill-in,Core,5,hjb-primary-p3-lower-math-square-review,hjb-primary-p3-lower-assessment-math-square-review|hjb-primary-p2-lower-assessment-math-square-review,
P3,lower,hjb-primary-p3-lower-math-square-review,三年级下册数学广场与整理复习,multiple-choice,Core,14,hjb-primary-p3-lower-math-square-review,hjb-primary-p3-lower-assessment-math-square-review|hjb-primary-p2-lower-assessment-math-square-review,
P3,lower,hjb-primary-p3-lower-review-multiplication-division,三年级下册复习与乘除运算,fill-in,Core,4,hjb-primary-p3-lower-review-multiplication-division,hjb-primary-p3-lower-assessment-review-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-review-multiplication-division,三年级下册复习与乘除运算,short-answer,Foundation,3,hjb-primary-p3-lower-review-multiplication-division,hjb-primary-p3-lower-assessment-review-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-review-multiplication-division,三年级下册复习与乘除运算,multiple-choice,Core,3,hjb-primary-p3-lower-review-multiplication-division,hjb-primary-p3-lower-assessment-review-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-review-multiplication-division,三年级下册复习与乘除运算,fill-in,Foundation,3,hjb-primary-p3-lower-review-multiplication-division,hjb-primary-p3-lower-assessment-review-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-review-multiplication-division,三年级下册复习与乘除运算,short-answer,Core,3,hjb-primary-p3-lower-review-multiplication-division,hjb-primary-p3-lower-assessment-review-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-review-multiplication-division,三年级下册复习与乘除运算,multiple-choice,Foundation,3,hjb-primary-p3-lower-review-multiplication-division,hjb-primary-p3-lower-assessment-review-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-two-digit-multiplication-division,两位数乘除与问题解决,short-answer,Foundation,4,hjb-primary-p3-lower-two-digit-multiplication-division,hjb-primary-p3-lower-assessment-two-digit-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-two-digit-multiplication-division,两位数乘除与问题解决,multiple-choice,Core,3,hjb-primary-p3-lower-two-digit-multiplication-division,hjb-primary-p3-lower-assessment-two-digit-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-two-digit-multiplication-division,两位数乘除与问题解决,fill-in,Foundation,3,hjb-primary-p3-lower-two-digit-multiplication-division,hjb-primary-p3-lower-assessment-two-digit-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-two-digit-multiplication-division,两位数乘除与问题解决,short-answer,Core,3,hjb-primary-p3-lower-two-digit-multiplication-division,hjb-primary-p3-lower-assessment-two-digit-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-two-digit-multiplication-division,两位数乘除与问题解决,multiple-choice,Foundation,3,hjb-primary-p3-lower-two-digit-multiplication-division,hjb-primary-p3-lower-assessment-two-digit-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,lower,hjb-primary-p3-lower-two-digit-multiplication-division,两位数乘除与问题解决,fill-in,Core,3,hjb-primary-p3-lower-two-digit-multiplication-division,hjb-primary-p3-lower-assessment-two-digit-multiplication-division|hjb-primary-p3-lower-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-fraction-introduction,分数的初步认识,short-answer,Challenge,7,hjb-primary-p3-upper-fraction-introduction,hjb-primary-p3-upper-assessment-fraction-introduction|hjb-primary-p3-upper-assessment-final-integrated,
P3,upper,hjb-primary-p3-upper-fraction-introduction,分数的初步认识,multiple-choice,Core,6,hjb-primary-p3-upper-fraction-introduction,hjb-primary-p3-upper-assessment-fraction-introduction|hjb-primary-p3-upper-assessment-final-integrated,
P3,upper,hjb-primary-p3-upper-fraction-introduction,分数的初步认识,fill-in,Foundation,6,hjb-primary-p3-upper-fraction-introduction,hjb-primary-p3-upper-assessment-fraction-introduction|hjb-primary-p3-upper-assessment-final-integrated,
P3,upper,hjb-primary-p3-upper-math-square-review,三年级上册数学广场与整理复习,multiple-choice,Core,5,hjb-primary-p3-upper-math-square-review,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-math-square-review,三年级上册数学广场与整理复习,fill-in,Foundation,5,hjb-primary-p3-upper-math-square-review,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-math-square-review,三年级上册数学广场与整理复习,short-answer,Challenge,3,hjb-primary-p3-upper-math-square-review,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-math-square-review,三年级上册数学广场与整理复习,short-answer,Core,2,hjb-primary-p3-upper-math-square-review,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-math-square-review,三年级上册数学广场与整理复习,multiple-choice,Foundation,2,hjb-primary-p3-upper-math-square-review,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-math-square-review,三年级上册数学广场与整理复习,fill-in,Core,1,hjb-primary-p3-upper-math-square-review,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-math-square-review,三年级上册数学广场与整理复习,short-answer,Foundation,1,hjb-primary-p3-upper-math-square-review,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,short-answer,Core,2,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,multiple-choice,Foundation,2,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,fill-in,Challenge,2,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,short-answer,Exam,2,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,multiple-choice,Core,2,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,fill-in,Foundation,2,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,short-answer,Challenge,2,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,multiple-choice,Exam,2,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,fill-in,Core,1,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,short-answer,Foundation,1,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,multiple-choice,Challenge,1,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-multiplication-division-extension,乘与除,fill-in,Exam,1,hjb-primary-p3-upper-multiplication-division-extension,hjb-primary-p3-upper-assessment-one-digit-division|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,multiple-choice,Core,7,hjb-primary-p3-upper-one-digit-multiplication,hjb-primary-p3-upper-assessment-one-digit-multiplication|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,fill-in,Foundation,6,hjb-primary-p3-upper-one-digit-multiplication,hjb-primary-p3-upper-assessment-one-digit-multiplication|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,short-answer,Challenge,6,hjb-primary-p3-upper-one-digit-multiplication,hjb-primary-p3-upper-assessment-one-digit-multiplication|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,fill-in,Foundation,7,hjb-primary-p3-upper-rectangle-square-geometry,hjb-primary-p3-upper-assessment-rectangle-square-perimeter|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,short-answer,Challenge,6,hjb-primary-p3-upper-rectangle-square-geometry,hjb-primary-p3-upper-assessment-rectangle-square-perimeter|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,multiple-choice,Core,6,hjb-primary-p3-upper-rectangle-square-geometry,hjb-primary-p3-upper-assessment-rectangle-square-perimeter|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,multiple-choice,Core,2,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,fill-in,Foundation,2,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,short-answer,Challenge,2,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,multiple-choice,Exam,2,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,fill-in,Core,2,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,short-answer,Foundation,2,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,multiple-choice,Challenge,2,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,fill-in,Exam,2,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,short-answer,Core,1,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,multiple-choice,Foundation,1,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,fill-in,Challenge,1,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-review-place-value-operations,三年级上册复习与数的运算,short-answer,Exam,1,hjb-primary-p3-upper-review-place-value-operations,hjb-primary-p3-upper-assessment-review-operations|hjb-primary-p3-upper-assessment-midterm-integrated,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,fill-in,Core,1,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,short-answer,Foundation,1,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,multiple-choice,Challenge,1,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,fill-in,Exam,1,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,short-answer,Core,1,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,multiple-choice,Foundation,1,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,fill-in,Challenge,1,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,short-answer,Exam,1,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,multiple-choice,Core,4,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,fill-in,Foundation,4,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P3,upper,hjb-primary-p3-upper-time-measurement,时间与日程推理,short-answer,Challenge,4,hjb-primary-p3-upper-time-measurement,hjb-primary-p3-upper-assessment-time-calendar|hjb-primary-p3-upper-assessment-review-operations,
P4,lower,hjb-primary-p4-lower-decimals-meaning-add-sub,小数的认识与加减法,short-answer,Foundation,4,hjb-primary-p4-lower-decimals-meaning-add-sub,hjb-primary-p4-lower-assessment-decimals-meaning-add-sub|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-decimals-meaning-add-sub,小数的认识与加减法,multiple-choice,Core,5,hjb-primary-p4-lower-decimals-meaning-add-sub,hjb-primary-p4-lower-assessment-decimals-meaning-add-sub|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-decimals-meaning-add-sub,小数的认识与加减法,fill-in,Foundation,5,hjb-primary-p4-lower-decimals-meaning-add-sub,hjb-primary-p4-lower-assessment-decimals-meaning-add-sub|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-decimals-meaning-add-sub,小数的认识与加减法,short-answer,Core,3,hjb-primary-p4-lower-decimals-meaning-add-sub,hjb-primary-p4-lower-assessment-decimals-meaning-add-sub|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-decimals-meaning-add-sub,小数的认识与加减法,multiple-choice,Foundation,3,hjb-primary-p4-lower-decimals-meaning-add-sub,hjb-primary-p4-lower-assessment-decimals-meaning-add-sub|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-decimals-meaning-add-sub,小数的认识与加减法,fill-in,Core,3,hjb-primary-p4-lower-decimals-meaning-add-sub,hjb-primary-p4-lower-assessment-decimals-meaning-add-sub|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-line-statistics,统计,multiple-choice,Core,11,hjb-primary-p4-lower-line-statistics,hjb-primary-p4-lower-assessment-line-statistics|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-line-statistics,统计,fill-in,Foundation,11,hjb-primary-p4-lower-line-statistics,hjb-primary-p4-lower-assessment-line-statistics|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-review-integration,四年级下册整理与提高,multiple-choice,Core,16,hjb-primary-p4-lower-review-integration,hjb-primary-p4-lower-assessment-review-integration|hjb-primary-p4-lower-assessment-final-integrated,
P4,lower,hjb-primary-p4-lower-review-integration,四年级下册整理与提高,fill-in,Core,6,hjb-primary-p4-lower-review-integration,hjb-primary-p4-lower-assessment-review-integration|hjb-primary-p4-lower-assessment-final-integrated,
P4,lower,hjb-primary-p4-lower-review-operation-properties,复习与提高,multiple-choice,Core,4,hjb-primary-p4-lower-review-operation-properties,hjb-primary-p4-lower-assessment-review-operation-properties|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-review-operation-properties,复习与提高,fill-in,Foundation,4,hjb-primary-p4-lower-review-operation-properties,hjb-primary-p4-lower-assessment-review-operation-properties|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-review-operation-properties,复习与提高,short-answer,Core,4,hjb-primary-p4-lower-review-operation-properties,hjb-primary-p4-lower-assessment-review-operation-properties|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-review-operation-properties,复习与提高,multiple-choice,Foundation,4,hjb-primary-p4-lower-review-operation-properties,hjb-primary-p4-lower-assessment-review-operation-properties|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-review-operation-properties,复习与提高,fill-in,Core,4,hjb-primary-p4-lower-review-operation-properties,hjb-primary-p4-lower-assessment-review-operation-properties|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-review-operation-properties,复习与提高,short-answer,Foundation,3,hjb-primary-p4-lower-review-operation-properties,hjb-primary-p4-lower-assessment-review-operation-properties|hjb-primary-p4-lower-assessment-midterm-integrated,
P4,lower,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,multiple-choice,Core,11,hjb-primary-p4-lower-vertical-parallel-lines,hjb-primary-p4-lower-assessment-vertical-parallel-lines|hjb-primary-p4-lower-assessment-review-operation-properties,
P4,lower,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,fill-in,Foundation,10,hjb-primary-p4-lower-vertical-parallel-lines,hjb-primary-p4-lower-assessment-vertical-parallel-lines|hjb-primary-p4-lower-assessment-review-operation-properties,
P4,lower,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,fill-in,Core,1,hjb-primary-p4-lower-vertical-parallel-lines,hjb-primary-p4-lower-assessment-vertical-parallel-lines|hjb-primary-p4-lower-assessment-review-operation-properties,
P4,upper,hjb-primary-p4-upper-four-operations-problem-solving,整数的四则运算,multiple-choice,Core,8,hjb-primary-p4-upper-four-operations-problem-solving,hjb-primary-p4-upper-assessment-four-operations-problem-solving|hjb-primary-p4-upper-assessment-final-integrated,
P4,upper,hjb-primary-p4-upper-four-operations-problem-solving,整数的四则运算,fill-in,Foundation,8,hjb-primary-p4-upper-four-operations-problem-solving,hjb-primary-p4-upper-assessment-four-operations-problem-solving|hjb-primary-p4-upper-assessment-final-integrated,
P4,upper,hjb-primary-p4-upper-four-operations-problem-solving,整数的四则运算,short-answer,Challenge,7,hjb-primary-p4-upper-four-operations-problem-solving,hjb-primary-p4-upper-assessment-four-operations-problem-solving|hjb-primary-p4-upper-assessment-final-integrated,
P4,upper,hjb-primary-p4-upper-fraction-extension,分数的初步认识（二）,fill-in,Challenge,1,hjb-primary-p4-upper-fraction-extension,hjb-primary-p4-upper-assessment-fraction-extension|hjb-primary-p4-upper-assessment-midterm-integrated,
P4,upper,hjb-primary-p4-upper-fraction-extension,分数的初步认识（二）,short-answer,Exam,1,hjb-primary-p4-upper-fraction-extension,hjb-primary-p4-upper-assessment-fraction-extension|hjb-primary-p4-upper-assessment-midterm-integrated,
P4,upper,hjb-primary-p4-upper-fraction-extension,分数的初步认识（二）,multiple-choice,Core,7,hjb-primary-p4-upper-fraction-extension,hjb-primary-p4-upper-assessment-fraction-extension|hjb-primary-p4-upper-assessment-midterm-integrated,
P4,upper,hjb-primary-p4-upper-fraction-extension,分数的初步认识（二）,fill-in,Foundation,7,hjb-primary-p4-upper-fraction-extension,hjb-primary-p4-upper-assessment-fraction-extension|hjb-primary-p4-upper-assessment-midterm-integrated,
P4,upper,hjb-primary-p4-upper-fraction-extension,分数的初步认识（二）,short-answer,Challenge,7,hjb-primary-p4-upper-fraction-extension,hjb-primary-p4-upper-assessment-fraction-extension|hjb-primary-p4-upper-assessment-midterm-integrated,
P4,upper,hjb-primary-p4-upper-geometry-circle-lines-angles,几何小实践,short-answer,Challenge,8,hjb-primary-p4-upper-geometry-circle-lines-angles,hjb-primary-p4-upper-assessment-geometry-circle-lines-angles|hjb-primary-p4-upper-assessment-review-operations-fractions,
P4,upper,hjb-primary-p4-upper-geometry-circle-lines-angles,几何小实践,multiple-choice,Core,8,hjb-primary-p4-upper-geometry-circle-lines-angles,hjb-primary-p4-upper-assessment-geometry-circle-lines-angles|hjb-primary-p4-upper-assessment-review-operations-fractions,
